,zl32,zl9,zl2,zl26,zl22,zl15,zl21,zl36,zl33,zl28,zl35,zl13,zl7,zl31,zl30,zl4,zl29,zl34,zl27,zl0,zl17,zl10,zl20,zl25,zl23,zl5,zl14,zl1,zl8,zl6,zl11,zl18,zl24,zl19,zl16,zl12,zl3,dx40,dx4,dx0,dx30,dx11,dx25,dx15,dx27
8,-0.011017983651133125,0.0,0.0,-0.007867407454237113,-0.012251889807974007,-0.011267831893823424,0.013211172734954656,-0.024932723039805933,0.008117369825336673,-0.11162657907407084,0.0,0.0,-0.06384153948949556,-0.006108725790324902,-0.016542779536289173,0.053409221949638035,-0.010494503551133842,0.0,-0.025017078873233213,-0.005490925038772716,-0.043865651856926896,0.02145985438017112,0.006099238244465111,0.006834630228728204,-0.01730787652401465,-0.01683132588940521,-0.03742627640550444,-0.005022616306228609,0.005048179652471972,-0.00695463492604096,0.022637588670275963,-0.012091612263167476,-0.07822174480282576,0.0181816427639466,0.0,0.005791646754441167,-0.08150224527414976,-0.028598379127802918,0.026057495557385665,-0.08593858941157693,0.09798433820875602,0.023123895818131193,-0.15375466041682995,0.12462684697602422,-0.05152220764567628
14,-0.0025755882206678444,0.0,-0.01121141638465913,0.0,-0.0023592373582006065,-0.002546907328073759,0.0,-0.0026324150881134366,0.0,0.0,0.0,0.0,-0.04853946240262192,0.0,-0.009728066418926096,0.031681446402838036,-0.012830228649344314,-0.013843061880449006,-0.011352849775204153,0.0,-0.1106117109157267,0.02045109697873547,0.0,-0.006656731800318608,0.0,-0.013397669166646354,-0.005821453694244372,-0.00487757541062182,-0.00758177940340786,0.0,0.014050701814437409,-0.006274792677286101,-0.05822787426707165,0.0,-0.012662178960263396,0.0,-0.04182543298616541,-0.002161954072714282,-0.10750409548164565,0.0,-0.03561281816814917,-0.006437173099737301,-0.017678219291091285,-0.08340766012278848,0.06494832045658794
64,0.0,0.0,0.0,0.0,0.0,0.1411074571588668,0.007096551358284242,0.0,0.0,-0.04127169087823129,0.0,-0.051176365353152536,-0.016104117449937866,0.0,0.0,0.040245623123916,-0.012124331589413978,0.0,-0.011735186386054253,0.0,0.03519472691518158,0.005653496202348368,0.0,0.36639541486687566,0.0,0.0,0.017100972621180988,0.0,0.0,0.0,0.011780553358373413,0.0,0.023609091366927154,0.0,0.0,0.0,0.011572143769583043,0.0,0.02088056069559363,0.0,-0.02364204307175946,0.008768351714587452,-0.050144545762943915,-0.020327160447524,0.02496037832269915
17,0.0,0.0,0.0,-0.004743114524196785,0.1542165992030817,0.0,0.0,0.0,0.0,0.0,0.0,-0.005993665734375229,-0.03355543244469439,0.0,-0.006910171781593867,-0.3492680063423401,-0.0038508278011579813,-0.007828603245241842,-0.0062504203274349876,0.0,-0.02179479747590178,0.0,0.0,-0.012225404931044967,0.08481532686331882,-0.01754321954143206,-0.040651677850797235,-0.0026660593583256037,-0.06352484830095133,0.0,0.0177976240791312,0.0,-0.04546403621323505,0.0,-0.009943658322165148,0.0,0.0,0.0,-0.05521358017381074,0.020000547479685382,0.0,0.0,0.0,-0.09677766257219445,0.0
67,0.051022929186337364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014785834440269974,0.0,0.009666774151082328,-0.029555772834695515,0.0,0.006452781798592364,0.029858966559605654,0.0,0.0,0.0,0.0,0.019658423032250454,0.0,0.0,0.0,0.009084044964706276,0.6304650529563101,0.0,0.0,0.013459299183356883,0.0,-0.29200239752832075,0.0,0.0,0.008217390555479771,0.0,0.0,0.0,0.0,0.008639508500615175,0.0,0.008074647803696822,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.011428655789184212,0.0,0.0,0.018775060250015074,0.0,0.02139952701894086,0.1079263657953901,0.0,0.0,0.049301217085595234,0.0,0.0,0.0,0.0072520489083195685,0.0,0.0,0.0,0.013267958985510423,-0.023213069479299426,0.021497154064448964,0.016838081531494176,0.0,0.03479584020413186,0.0,0.015317099970198035,0.0,0.20978315860675564,0.01341044306103049,0.0,-0.07917841070066248,0.01324241948269006,0.0,0.027290606542490506,0.049096064040853045,0.03420100312425405,0.0,0.05034977558883768,-0.08148505516358112,-0.043625400967003514
46,0.0,0.0,0.0,0.0,0.0,-0.01655646899863996,0.0,-0.011523804552702879,0.0,0.015120721825795097,0.0,0.018741851428008646,0.4211930468521602,0.0,0.0,0.05412627642774269,0.0,-0.013046696198465449,-0.010770696258209117,-0.024966637166253254,0.04205918625104675,0.0,0.0,0.0,-0.03518922334498553,-0.011238268861665887,0.0,-0.014133356049139074,0.03036848633585923,0.008440317212446022,0.014176590329730863,0.04525881435086866,0.09520213720528134,0.013967279757783703,0.0,0.0,0.01687976958110908,-0.012209288601248924,0.0,0.0,0.0,0.0,-0.056658723232379915,-0.10579949960424628,0.024051703254714285
18,-0.007615548820012755,0.0,0.0,0.0,-0.002602044515380657,-0.01079902367574372,0.0,-0.004767261784655038,0.0,-0.010609922386347644,0.0,0.01670129366730814,-0.047616577603833594,-0.0030072306717370207,-0.00527427035863094,0.03136458988639606,-0.01407818396611569,-0.014844520420451243,0.0,0.0,-0.057385575525777326,0.0,0.0,-0.013798229370166991,-0.039599194625718,-0.024926713934061377,0.01225789786410079,-0.0034318754973301077,-0.02044394121030086,0.0,0.019253341007128513,0.0,-0.06624517970767535,-0.07686002138790421,-0.011630005080397856,0.0,-0.0032125042006295188,-0.01715649452233433,0.015062006698208287,-0.06376386967857657,0.019719237105243922,0.0,0.0,-0.09620637186991429,-0.004695197394497974
12,-0.01369919472391581,0.0,0.0,0.0,-0.007947356970658017,-0.020137609742146956,0.0,-0.009689039113980759,0.0,0.018784427777246142,0.0,0.02014584762259628,-0.05880089698892505,-0.00497416896238842,-0.007397949766763889,-0.17123553782350218,-0.008931038440466103,-0.004382971509332277,0.05685184985325436,0.0,0.03246709008423096,-0.014875590469146938,0.0,-0.013249653642046721,-0.05930840991330128,-0.011943683069019901,0.01767207204239657,-0.008629198014317295,-0.004997571081799245,0.0,0.015810207081585613,0.0,-0.07407206931017193,0.014371004329008993,-0.017473823101885666,0.013552589155783746,0.014544145933834199,-0.02566006354374046,0.03161954744501662,-0.0816284310730718,-0.049302468948039475,0.007794098145737567,-0.04082927960848565,-0.05715970463544828,0.024504458264161033
16,-0.0061785665524319855,0.0,0.0,0.0,0.0,0.07735298997887616,-0.0388503437917635,0.0,0.0,-0.05999241438416708,0.0,-0.19785185921112003,-0.030607570435709164,0.0,0.0,-0.2775279655547314,0.0,0.0,-0.009196324215816065,0.0,0.030316892895582814,0.0,0.0,-0.012551076897763469,0.14144454617471655,-0.011566432614961042,-0.15203515281144064,0.0,-0.011273439914017913,0.0,0.009672230937697146,0.0,-0.043736326496767564,0.009283604760868036,-0.007064844384519181,0.0,0.009557879300286704,0.0,0.011121686677192877,-0.04490488001572901,0.022283428710031195,0.0,0.05665464293796346,-0.06239496196707928,0.08803917081607282
