index,zl0,zl1,zl2,zl3,zl4,zl5,zl6,zl7,zl8,zl9,zl10,zl11,zl12,zl13,zl14,zl15,zl16,zl17,zl18,zl19,zl20,zl21,zl22,zl23,zl24,zl25,zl26,zl27,zl28,zl29,zl30,zl31,zl32,zl33,zl34,zl35,zl36,dx0,dx1,dx2,dx3,dx4,dx5,dx6,dx7,dx8,dx9,dx10,dx11,dx12,dx13,dx14,dx15,dx16,dx17,dx18,dx19,dx20,dx21,dx22,dx23,dx24,dx25,dx26,dx27,dx28,dx29,dx30,dx31,dx32,dx33,dx34,dx35,dx36,dx37,dx38,dx39,dx40
0,217,3,0,298,7960,0,0,0,7526,0,364,17,0,8,0,18,254,8,0,0,0,4,11,411,0,20,0,5514,282,0,37,0,0,12,3,0,49,49.6503554672845,1.97754203564951,2.66792441718194,1.63684100613557,6.94727416176199,11.9785552525039,10.5892236927644,5.45577072984202,128.452144613577,35.5182521158172,0.431166230478626,5.11854316529709,1.04518178808438,6.58913444409016,0.698904424324255,1.75558882417931,5.98000681132135,0.409075709852372,2.6551238122508,19.5709018686249,20.6589898684312,0.0746351575870361,0.809588094109956,2.76598306147157,0.133485742351118,186.586677927488,2.65354767953362,1.22752204192185,2.63158337012573,0.185784852242738,12.2898034830479,469.9864493998,1054.68087376423,0.113793777870778,61.5222162722449,0.0576878621149798,0.294498409684718,1.2595254876016,0.635411177914585,0.141695933124975,0.0163629832102169
0,238,0,0,116,70,0,0,0,3848,0,1679,10,0,0,1,10,212,32,8,0,0,6,14,188,0,0,0,39,1515,0,0,0,0,0,0,3,14,51.4149062739226,2.49839304234091,3.56554017304008,1.71951065622144,7.41710295882269,13.3616203782296,5.33343651996384,5.62949685737417,71.1259155760918,49.3964422673281,0.293476628950613,4.82089288383162,0.534566757692766,1.26946592293258,0.73772282461959,1.30169483160971,8.15328823491236,0.156429346697874,4.08490224501122,23.1422492834938,29.0642075907837,0.346581397090834,0.664844709751737,3.28281723383311,0.132558920883901,206.475702276972,103.596646544802,1.63098182798165,3.04787406712496,0.332435737556452,7.7218206076348,375.453504481083,661.794436661015,0.0284403204936167,36.929452308915,0.0630401981911018,0.240841467003142,0.977447045663289,0.394132825626132,0.0190861804201217,0.0261208101546902
0,390,0,3,2598,289,0,162,36,8333,0,3541,4,18,41,2,27,239,80,0,0,0,0,0,2327,0,189,0,37,1024,0,0,0,0,0,0,11,50,43.5120389656091,2.59527190235308,3.89323936103511,1.99149689168136,18.8803008258427,17.1204526076891,6.3294412039689,6.2599348091914,153.127141099686,45.3537967011393,0.603500513105478,2.70785132172954,2.94270786202591,23.7382670451718,3.17427246418879,1.26475971310121,10.2661312712921,2.05380012796643,3.00686385363964,27.4718202850799,395.306502724839,0.540852643418114,2.87462796506875,2.87255201991999,0.183802129448566,211.861187737204,139.635415773157,1.78303931728282,22.1890672409825,1.17572113448096,13.8966033109562,498.867798898366,898.969258484664,0.968641081326572,158.421480697755,0.101421164772663,0.704476966314479,1.94682791018345,0.647290101489272,0.0852986711143541,0.178137247458544
0,155,0,0,0,274,0,70,267,20878,4,6278,34,0,197,0,66,112,0,5,0,0,10,0,253,0,6,4,115,14193,0,0,0,0,0,0,12,1107,53.267075062692,2.82523873382113,3.95303046862063,2.26050014724669,15.9187218026092,19.9786357435111,1.1396230002933,7.4237550611708,204.416867805723,60.6709032364838,0.676125762925294,6.00400233130156,1.62067545873444,0.189997847518958,0.985647983644452,1.49842321192512,8.06555447252035,0.56694756660494,2.56448628959878,21.7726259107092,6.13883775437213,0.0847123957343196,1.34709201693661,3.94096157794258,0.158265432316719,414.307751881977,162.980150247749,0.898584781948334,0.563270418819014,0.116133835586519,7.27937678677798,300.910978855456,785.661028939733,0.037185230786017,4.35135978409226,0.0317603373960394,0.0933705748963921,2.55155985968112,1.07435821354758,0.557485422470208,0.000837731657484655
0,335,0,0,289,25909,0,0,7,9808,0,1193,7,34,2626,23,491,50,0,0,0,0,9412,67,12192,0,5,0,79,15465,0,267,0,0,0,0,0,973,51.0731241426225,3.98429345527879,5.52998849747038,2.3982211135303,8.06670745242808,24.3282388079049,12.5438365429273,8.44179594107106,248.405451493822,61.3476112680914,1.05219546784826,4.37106934906816,1.18143992258366,13.0053251166003,1.65283052139266,1.13962331238094,6.96613407177566,1.02472753173881,2.09734653942049,36.1099260808814,20.3023107546656,0.269645783314409,1.13337268978913,4.776132185228,0.354018636158849,459.32034070888,134.158261272153,2.2366024367277,11.0521568930009,0.328433324021834,5.676343340004,309.152113074814,579.127628982636,0.21259513048698,17.5612794739165,0.0625350147040662,0.542682740894975,3.66756445022558,2.34306381801091,0.0418226048398443,0.108204850451248
0,4124,3,0,565,21316,21,0,36,23764,3,2116,5,173,171,7,62,93,38,17,0,0,23,2864,7270,0,0,0,158,557,0,161,0,0,6,0,10,248,42.8594433051405,2.43790623356286,3.53891507639581,1.51585885400596,14.7058301225133,15.9184650577166,0.601464730667484,4.63262392820275,156.711471772939,46.3778381090769,0.478074241227198,3.63169591043443,1.86410364621591,16.9605794454248,0.711267145687989,0.844975985635937,6.72269558871929,0.898697307839538,2.16370165159709,29.2099833140975,54.1915814971455,0.346796698983477,0.288206184558835,2.95202392366143,0.665548592803771,260.476603385774,115.222117403464,0.939525392374469,25.7319893710595,0.691670864182202,8.47982481048186,344.111663122423,771.13066092368,0.387093559546583,103.502508574237,0.0464489870306652,0.217995044491075,0.803701322873711,0.407592052389479,0.0593805345166562,0.197465774966379
0,1089,0,0,789,222,0,0,20,12433,0,1015,0,0,0,0,0,127,49,90,2,0,25,0,85,0,10,0,1303,3032,0,6,0,0,0,0,0,23,50.2305333587205,3.48142626158451,4.3071912633,2.38297390662465,7.42031379863084,19.0941696812532,1.16293063505128,8.10937784844706,186.859539223993,62.9563738907857,0.48513467927204,6.83614071440491,1.68098467087624,4.44431809137333,1.10989215414313,1.27637960084048,8.85017237143321,0.600348218998606,2.84587776024228,27.5868682150577,89.6942884701765,0.47422117671224,0.39543989908775,4.11324209440304,0.13744230463512,294.518438416614,123.780892681292,0.94186194356537,11.0713902105561,0.37480652470612,6.83710840149883,298.867309058524,695.988944532917,0.0358642502557854,245.110589736733,0.0285757364600711,0.396861619981035,0.800475484319061,0.605973198746121,0.00524312050565811,0.0786962778796338
0,117,0,0,243,527,0,0,17,68913,1025,674,7,0,1876,19,242,6,21,20944,0,0,0,2,695,0,3,0,47,5110,0,0,0,0,0,0,0,222,48.1583876437515,2.2344752280921,1.1414246510327,2.91216757511054,8.99776878764184,21.0716637876539,2.4618540969129,7.45157666708654,157.351075814469,39.2527363611706,0.444649547986027,3.56202727572147,0.500955968541096,4.15364544421467,1.57339613378901,0.848376151753891,9.95079929534541,0.104026092100076,1.34825336065812,41.4611415088163,11.9571360836782,0.226801203458025,1.04846357603719,1.23749791856566,0.235445599542175,433.073389440721,134.283927773054,0.870812445358628,4.62492050399607,1.81897361477136,6.1917945081701,573.28056883388,861.427168382975,0.0597340609704963,164.295057702296,0.0527370793637054,0.0999211094426818,1.46957471791221,0.389645415493949,0.0625576229614324,0.047020668543615
0,159,0,2,0,84,0,0,406,107,0,727,2192,599,0,0,0,50,0,0,0,0,10,0,319,0,205,0,63,2835,0,0,0,0,0,0,12,13,31.3194871702424,1.40657485712598,1.43883314501659,0.878049420407163,7.11934044518834,7.93728129259832,0.919398087307941,2.7166219734652,84.8478455129042,29.0238457748789,0.282970129652469,2.21012274806047,0.346662201474374,0.0514950787670915,0.34098312906723,0.280376107610227,2.80034771986824,0.108747821780052,0.641527301070699,9.75024638662796,4.60879233880525,0.0745806753438021,0.441581398626758,1.35502942987055,0.135065850722903,331.535939122472,83.111158365965,0.620157556374196,0.453514553535614,0.0811292923579996,14.3410026617148,275.444772309827,702.736942876307,0.023008616459308,158.182994762978,0.0394987443984051,0.124665191750668,0.574658979887092,0.104923552085864,0.165481733547856,0.000185907728677322
0,58,10,0,15,66,242,5,138,5525,2,275,102,47,0,3,0,0,0,4018,0,0,46009,0,1542,0,320,0,42,10,0,0,0,0,2,0,6,258,41.689061130612,3.11332915371097,3.59883105992756,2.56570127559969,15.4574125381458,17.9948283903776,2.35637814557613,8.95662851391833,108.821099728433,39.3848690302835,0.131326306886149,3.1275911415438,1.79131710727536,19.3482104884986,1.3379650898347,0.870867699075586,4.00533071621306,1.00766095959136,2.55194511266481,12.1547084732169,108.800426800374,0.118810488888764,1.72177463116474,2.5914973509657,0.135638894842413,315.524924599748,125.631409934676,0.755956934737565,8.48011781271394,0.512791555739975,15.151215217199,413.669459388577,639.227632457036,0.613520981868687,196.618723738732,0.0328187330971009,0.748581347482345,3.53778370801538,0.580363922978915,0.142241594115029,0.068806337958121
