,zl32,zl9,zl2,zl26,zl22,zl15,zl21,zl36,zl33,zl28,zl35,zl13,zl7,zl31,zl30,zl4,zl29,zl34,zl27,zl0,zl17,zl10,zl20,zl25,zl23,zl5,zl14,zl1,zl8,zl6,zl11,zl18,zl24,zl19,zl16,zl12,zl3,dx40,dx4,dx0,dx30,dx11,dx25,dx15,dx27
2,0.0,0.0,0.0,0.0,0.0,-0.0011329322501305965,-0.008975230266941348,-0.0023818488994974893,0.0,0.0213538412852304,0.0,-0.004269060453902181,-0.022288188477152894,0.0,-0.008367385041528147,-0.01373129242584386,-1.4625853502731045e-05,-0.003249290685578582,-0.02973406320263763,-0.0160833850891052,-0.012020964911971872,0.0,0.0,-0.01737687584838858,-0.011699264867317198,-0.000978026077151816,0.0,-0.006218973305932032,0.0,-0.015490914914337427,-0.003314121708966382,-0.013889250754858935,-0.09943999795037547,0.0,-0.04566378737179244,0.0,-0.0021516056666836033,-0.006679780129661091,-0.022700627659591934,-0.006902131968261796,-0.0034613528054706355,-0.006003431193721848,-0.01425839925683825,-0.013844406351390448,-0.017578080442152644
53,0.0,0.0,0.001414520517483836,0.0,0.004927938560700118,0.0,0.01720585391015142,0.0,0.0,0.0,0.0021001520161728904,0.011812687342443007,0.0028108310419140414,0.0023826519059994,0.011844083990633358,0.06538289463032815,0.0,0.0,-0.016504364252760945,0.0,-0.010270836900295288,0.02325543748146544,0.0,0.023193683857304748,-0.00759409066672051,0.003485807698174609,0.004097890596112597,0.0022465590426274384,0.004647207733163239,0.028095905111864633,0.0,0.0030895206977915313,0.12313490968181678,0.0023174138071780648,0.013966931218968054,0.007408926457071807,0.0,0.02905701535371724,0.0,0.003793782903869919,0.006904874324853871,0.0,0.00779760397203591,0.009448753420480127,0.0
19,0.0,-0.0075650483196065006,0.0,0.0,0.0,-0.011879622496418864,0.01463786183799118,-0.0032269043136381615,-0.0038376884331242766,-0.02079113833953876,-0.0013411313807301286,-0.019261261152588645,0.0,0.0,-0.009077701701533752,-0.021438038682686667,0.0,0.0,-0.02364874091092766,-0.005248335049900589,-0.0009979769633251339,-0.02100860221803583,0.0,-0.02496628954122431,-0.01182716872029569,-0.0022432595694316963,-0.016004057790559963,0.0,-0.02072957981079041,-0.01676285694672406,-0.003827143918600706,0.006404815889589377,-0.10427454222487559,0.0,-0.05800439038596337,-0.005024967523816691,-0.0042656007604294915,-0.006693778320697424,-0.013398165926198522,-0.007337594223485032,-0.005422010930874109,-0.006768911473160493,0.011803668580227364,-0.017725010557082935,-0.006794282266996965
57,0.0,0.0,0.0,0.0,0.0032367692377311963,0.002728755860982479,0.015817815057890428,0.0,0.0,0.0,0.0,0.008850659033569103,0.0,0.0,0.0,0.03257567522793636,0.0,0.0,0.05914421198348768,0.0,0.0,0.0,0.0,0.0,0.017105850190987537,0.0,0.0,0.0,0.009496662642891729,0.018265650058972654,0.0015223571844238393,0.008677496692283904,0.14516505660979212,0.0,0.016320091865678843,0.0,0.012999374346690212,0.0,0.03365863359925608,0.003360785829560148,0.0,0.002528700032411124,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-0.008574284638573461,0.020046717565566342,0.0,-0.004207585286351766,-0.01770160664466986,-0.002201552000923691,0.0,-0.023493156618263348,0.0,-0.005523774190008437,-0.013241848759750999,0.0,0.0,-0.015790547467625964,-0.011005132062448618,0.0,-0.019044909635142906,0.0,-0.027227026486394516,-0.010765315992891676,-0.0012294831287913773,-0.006347438685214482,0.0,-0.019968706994973703,-0.019989692910190007,-0.0027247199010774882,0.0,-0.11265643489572072,0.0,0.0,-0.00455278420618554,0.0,-0.006202820540330763,-0.011572493767950932,0.0,0.0,-0.0030600697627540434,-0.008871198951258702,-0.009762739430285343,-0.002876849153242489
62,0.0,0.0,0.00243346478030923,0.0,0.0029070408883376964,0.0,0.013541132240145849,0.005871604947656645,0.001899829124753727,0.02003593662233274,0.004042491140805848,-0.012826833415139034,0.020976927889158593,0.0,0.007693829796119385,-0.013368783068477857,0.0,0.0017020381127754525,-0.013242765649249769,0.0,0.010183788600222062,0.0062616526228932885,0.0,0.03672686094923264,-0.004713824936001787,0.0,0.004510595216992399,0.0008599812594523755,0.0032654230450884156,-0.018651822397986705,0.0,0.018004100729918496,-0.07509725523080941,0.0015398855207673337,0.018478512255543665,0.009528615775552573,0.015249316143042958,0.0033611813997523887,0.007612928874780364,-0.0036189271933680985,0.005648932671245038,0.008729409135081228,0.0030456259056239054,0.056001826832626556,0.05286182486536728
24,0.0,0.0,0.0,0.0,-0.006727205967610488,-0.006373163688939927,-0.009385890293249669,-0.006274262734709581,0.0,0.0,0.0,-0.006597043606265375,0.0,0.0,0.0,-0.02178837022009705,0.0,-0.005864327907584333,-0.031752485632399866,-0.006958420493348614,-0.016718610062665173,-0.017944687731053996,0.0,-0.02226065987847688,-0.012715676488399205,0.0,-0.010504875547480051,0.0,-0.006944888653923134,-0.01884723302184843,0.0,0.0,-0.10161062016721001,-0.019240092168762053,0.012348090305209388,-0.002655373758412757,-0.01790119616426385,-0.004593306724004386,-0.014170714669081007,0.0,-0.0038504112034762686,-0.007612125374346801,-0.010182524672365634,-0.01141937802068943,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,-0.01409567452763126,-0.002407582536360406,-0.0016488106562679572,0.012100225007939322,0.0,-0.0024685949253439032,0.0,0.0,-0.007981218597351153,-0.01791263219658562,0.0,0.0,-0.027014506270177957,-0.004557438664869171,0.007409324690180977,-0.02032765778722964,0.0,-0.011705783764953612,0.0,0.0,0.0,0.0,0.01579850983328679,-0.01940307670221189,-0.0030751730738876604,-0.0219687510634895,-0.11055626311060628,-0.030019790183720862,0.0,-0.0040122051010151455,0.0,0.02447706215650819,-0.018211662277408475,-0.01553949395424531,0.0,0.0,-0.004372157317144493,-0.012503905512487895,-0.0185481980103816
51,0.0,0.0,0.0007623094841170269,0.0,0.004284338479166427,0.0009968035188252095,0.0,0.004686924340927351,0.000944805066059845,0.018903730828254032,0.002913964523353324,0.006939555263714255,0.005989094646077678,0.0,0.0,0.04822116200915945,0.0,0.0,0.0,0.013869398130456574,0.007895110990711808,0.03547979513077247,0.0,0.013954223080570233,0.0224777777375936,0.0,0.003229802145794179,0.0,0.007015923628976109,0.024681903132117065,0.0,0.0057091899603815,0.13711701572290247,0.0019476756713677074,0.014979211432894567,0.003942270124937745,0.005477652565273914,0.0,0.0,0.0,0.0,0.0021793501443753693,0.023621846816887337,0.017388845961056665,0.005844864917821546
33,0.0,0.0,0.0,0.0,0.0,-0.0008525786463110807,-0.011025091014965571,-0.004569226416877126,0.0,-0.02444231760391516,-0.0039374839751991075,0.0,-0.014406036172320114,0.0,-0.005344480188207046,-0.025243481922269162,0.0,-0.001145987920445568,-0.007664730646851692,-0.0075781587446224485,-0.018717639240224543,-0.027250395810409944,0.0,0.0,-0.01713360005163317,-0.001293410333504219,0.0,0.0,0.0,-0.016607087349641142,-0.0023362290079413373,0.0,-0.11030557842789859,0.0,-0.06308214497597867,-0.004394370009724757,-0.016236611928764078,-0.010999632307773288,-0.012468063961533882,0.015276355794978796,-0.0035306405464091695,-0.009525355064940677,-0.009660842856988539,-0.009699739139824137,-0.004370896075259034
48,0.0,0.0008328246372643067,0.0012259435543729436,0.0,0.005496844643596122,0.004711810399912475,0.011093965492048719,0.003625002342814432,0.0017889226402053593,0.012655389612913237,0.0023018369081360124,0.005189713341099578,0.006452341501486325,0.0,0.004050518593029795,0.041699914546498906,0.0,0.0005843087126966018,0.0,0.022258770028076247,0.008297846419663746,0.03187896102990484,0.0,0.0030070753940340256,0.015315539898171776,0.005124277615025874,0.005557856878749032,0.001745758343279391,0.009802733618214432,0.016521906949914233,0.00583407571019845,-0.01203132586263908,0.1425988339478227,0.0021621927489212656,0.010030727208897916,0.00716649299599148,0.005885210988259032,0.0,0.025952794608064406,0.0,0.0022002116120216353,0.005809147754484184,0.0037387623670592507,0.026665977858769674,-0.025778619584413853
50,0.0,0.0,0.0,0.0,0.0,0.005525420601840456,0.014376126404839255,0.004139401164901801,0.0026786455878841584,0.01460491542291515,0.0013146641015161914,0.004864054398503209,0.004876751970539064,0.0,0.0,0.0,0.0,0.0,0.06281365707490214,0.021944604396368084,0.010474176354826191,0.04160405207609891,0.0012023461412565273,0.0,0.0,0.0,0.0069114393347451605,0.003052148584581471,0.008569742317884335,0.012629190749856418,0.0,0.0,0.15924782132914905,0.0,0.013304552170898654,0.0,0.010925749794585798,0.018873606568070578,0.0,0.0,0.0009565919235797748,0.005248958718817864,0.0,0.0,0.0013159282659852
54,0.0,0.0005649729967706907,0.0008679600996987502,0.0,0.0037191871656361997,0.006104551967169282,0.0,0.005187687886057071,0.002275698129497447,0.02115344551995584,0.0,0.006856035175843244,0.00426328941977315,0.0,0.012395100671865306,0.06009458697707152,0.0,0.0,0.0,0.008974278182646518,0.006752344403652563,0.028728545403877877,0.0,0.0,0.020998015782910655,0.0,0.0,0.0024713972053482663,0.006375923732212248,0.023421291781119846,0.008785339517333936,0.00890290246179036,0.055001685351676925,0.001316441978845992,0.01880136167172447,0.014919607167419871,0.0,0.018377385696820403,0.03154183910614933,0.0,0.0,0.0,0.008232767630467264,0.0,0.014370902371210525
65,0.0,0.0,0.0,0.0,0.004692822871660417,0.0,0.022577364991565922,0.0,0.0,0.0,0.0,0.0,0.007542929744470628,0.0,0.00795695466819567,0.0,0.0,0.0,0.0,0.0,0.009878701127325803,0.0,0.0,0.010570417887708482,0.0,0.0,0.0,0.0,0.0,-0.01659217747487211,0.0,0.012448217559092069,0.1628491840083411,0.0,0.019289343604517603,0.005386508321723278,0.003999497867184218,0.021883774250735136,0.027799106083483485,0.0016496277937425759,0.007543984092240883,0.006909523705753429,0.0013070682872496908,0.013761696064427176,0.0
42,0.0,0.0,0.0,0.0,0.0,0.008542844454460713,0.02477934680754343,0.00181347458995329,0.0029798460410165872,0.012268565417641764,0.006289035947177779,0.010688273651958236,0.0,0.0,0.0,0.0,0.0,0.0,0.11842956428596438,0.0,0.010277243696237226,0.03585157281343729,0.0,0.022891569683948038,0.0,0.0,0.00537892590668318,0.0019899117465114746,0.007153327192898379,0.021375404798315456,0.0,0.008915613941149148,-0.062266599148223356,0.0009015019447644046,0.0140498640880585,0.0,0.017231842146510162,0.034795092446395115,0.0,0.0046302170677395005,0.0,0.004411492729074262,0.04088116785630991,0.0,0.007195445349020613
4,0.0,0.0,0.0,0.0,-0.007109139073712318,0.0,-0.018810683131493467,-0.0036808777319526018,0.0,0.016454850526453034,-0.003005533125908698,0.0,0.0,0.0,-0.0018796720407728944,-0.021846528849112118,0.0,0.0,-0.022921541170774523,-0.014845967812790031,-0.026406600945588235,0.023001912387423322,0.0,-0.029026240914088217,0.019045936320629436,-0.0030793941061415912,-0.02280542735499104,-0.007135246681635288,0.0,0.0,-0.004070497524435078,-0.018793668226016615,-0.10200328055882399,0.0,-0.057139336404696504,-0.006689811790047295,0.0,-0.008171128792816111,-0.010947396232969947,-0.010821352144700133,0.0,-0.00700284372231097,-0.02379659739390072,-0.015059388050281952,0.0
38,0.0,0.0,0.0,0.0,0.003278005294853243,0.0076418471648314265,0.0,0.0019236262548257,0.002399084853183707,0.006140175061841245,0.02947969461566286,-0.006279093705292456,-0.012195291485192813,0.0,0.011622850852815617,0.10320796109048083,0.0,0.011043180423389802,-0.01069151562444668,0.041794200697877024,0.0,-0.010930604708546704,0.0,0.02885447455588808,0.0038597377866757977,0.0,0.004107004438586897,0.0,0.0,0.029495643330100456,0.0,0.0,-0.058626747170576574,0.0,0.015547436010357006,0.0,0.005719556917299001,0.0,-0.008166624809723761,0.0014194839388990787,0.00955942662015731,0.0,0.00955138783266013,0.05011707601694332,0.011582569200995985
3,0.0,0.0,0.0,0.0,0.0,-0.008012336851909115,-0.010169712030128626,-0.0031824728311671932,-0.0008003360964071896,-0.01598492290496232,0.0,-0.021599391285904004,0.0,0.0,0.0,-0.019933116687865845,0.0,0.0,-0.0251531918961632,-0.008137069282895568,0.0,-0.01548524030463124,0.0,-0.009288734967796124,-0.014917113455109411,0.0,0.0,0.0,-0.021818728562616737,-0.014313421690327186,0.0,-0.008891477982672195,-0.1087201140908093,0.0,-0.04672570971694497,0.0,-0.01351576389094185,-0.006082848950449382,-0.026765497820522045,-0.007591885918994626,-0.004259805216109994,-0.0017462465090766785,-0.009078137411053249,-0.0158430233559732,-0.0205291548340234
39,0.0,0.0,0.0,0.0,0.0023330560648667092,0.0016754038542317953,0.012510085670356233,0.000709263383775284,0.0036353889384204835,0.01536068796110441,0.0020072791155334446,0.007521342927308355,0.011113664172835647,0.0,0.0,0.034961140721299064,0.0,0.0007591552121997899,0.06979330369269296,0.01932605223741675,0.004793855292301641,0.02308761010029879,0.0,0.004630556898376301,0.0,0.0,0.0018087511786476843,0.003126361399231517,0.0,0.012303502886876379,0.0,0.0,0.13810449223152232,0.0,0.017012263008738177,0.0,0.01316730987658872,0.0,0.01833865593707662,0.0003657752118878116,0.004940531555904293,0.0015046570785232638,0.015292038370879502,0.0,0.001272360475651546
37,0.0,0.0,0.0,0.0,0.005169472617818572,0.0,0.0014205538586619382,0.0,0.004790791849252532,-0.012617261494109681,0.0034472666375727073,0.007853675311486431,0.0075873463857918655,0.0,0.0038316756836644754,0.06536198214960065,0.0,0.0,0.07617817079233521,0.0,0.008647829199100884,-0.009588754290929997,0.0,0.016564568601976706,0.023747734490094985,0.0,0.0023471713992075788,0.002579350588008185,0.0,-0.015860861133583884,0.00539207264453747,0.011531625832922918,0.048221123945610976,0.0016982224945830335,0.015930696450488294,0.0,0.006375595778269114,0.0,0.028603802526445524,0.007463539689226251,0.002386188570013159,0.0,0.02467936601056475,0.0,0.00771159886593481
